[Fe/H] [C/Fe] [N/Fe] [O/Fe] [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [Ca/Fe] [Sc/Fe] [Ti/Fe] [V/Fe] [Cr/Fe] [Mn/Fe] [Co/Fe] [Ni/Fe] [Zn/Fe] [Ga/Fe] [Ge/Fe] [Sr/Fe] [Y/Fe] [Zr/Fe] [Nb/Fe] [Mo/Fe] [Ru/Fe] [Rh/Fe] [Pd/Fe] [Ag/Fe] [Ba/Fe] [La/Fe] [Ce/Fe] [Pr/Fe] [Nd/Fe] [Sm/Fe] [Eu/Fe] [Gd/Fe] [Tb/Fe] [Dy/Fe] [Ho/Fe] [Er/Fe] [Tm/Fe] [Yb/Fe] [Lu/Fe] [Hf/Fe] [Os/Fe] [Ir/Fe] [Pt/Fe] [Au/Fe] [Pb/Fe] [Th/Fe] [U/Fe]
-3.74 +0.39 +0.29 +0.89 -0.18 +0.38 -0.60 +0.39 +0.21 +0.29 +0.22 -30.0 -0.27 -0.05 +0.74 +0.40 +0.60 -30.0 -30.0 -1.55 +0.18 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.59 +0.02 +0.21 +0.18 +0.18 +0.19 +0.18 +0.18 -30.0 +0.22 -0.06 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-4.03 +0.13 +0.28 +1.02 -0.18 +0.37 -0.63 +0.58 +0.54 +0.13 +0.34 -30.0 -0.24 -0.42 +0.64 +0.02 +0.66 -30.0 -30.0 -1.07 -0.81 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.00 +0.12 +0.20 +0.17 +0.17 +0.18 +0.17 +0.71 -30.0 +0.21 -0.07 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.21 -0.09 +1.06 +3.02 -30.0 +0.26 -0.70 +0.46 +0.30 +0.06 +0.10 -30.0 -0.26 -0.12 +0.07 -0.11 +0.27 -30.0 -30.0 +0.16 -0.21 +0.09 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.02 +0.12 +0.20 +0.17 +0.17 +0.18 +0.17 +0.17 -30.0 +0.21 -0.07 +0.17  1.24 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.17 -0.41 +1.02 +0.57 +0.51 +0.53 -0.61 +0.62 +0.52 +0.39 +0.50 -30.0 -0.17 -0.21 +0.40 +0.15 +0.49 -30.0 -30.0 +0.12 -0.14 +0.31 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.19 +0.31 +0.47 +0.41 +0.45 +0.18 +0.71 +0.85 -30.0 +0.74 +0.37 +0.72  1.68 +0.29 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-4.00 +0.44 +3.87 +3.81 +0.06 +0.39 -0.67 +0.65 +0.58 +0.31 +0.44 -30.0 -0.18 -0.32 +0.78 +0.31 +0.46 -30.0 -30.0 -1.55 +0.23 +0.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.23 +0.18 +0.26 +0.23 +0.23 +0.24 +0.23 +0.23 -30.0 +0.27 -0.01 +0.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.53 +0.42 +3.40 +3.34 +0.24 +0.45 -0.43 +0.67 +0.55 +0.25 +0.44 -30.0 -0.20 -0.33 +0.54 +0.20 +0.35 -30.0 -30.0 +0.25 +0.12 +0.48 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.28 +0.12 +0.20 +0.17 +0.17 +0.18 +0.17 +0.17 -30.0 +0.21 -0.07 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                         
-3.47 +0.13 +0.22 +0.70 +0.26 +0.55 -0.41 +0.98 +0.55 +0.57 +0.49 -30.0 -0.27 -0.38 +0.46 +0.25 +0.41 -30.0 -30.0 -2.00 +0.17 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.71 +0.12 +0.62 +0.81 +0.17 +0.18 +0.17 +0.17 -30.0 +0.21 -0.07 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.46 -0.12 +1.41 +3.27 +0.35 +0.65 -0.55 +0.56 +0.57 +0.40 +0.49 -30.0 -0.20 -0.33 +0.43 -0.02 +0.61 -30.0 -30.0 +0.01 -0.07 +0.26 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.37 -0.26 +0.24 +0.21 +0.21 +0.22 +0.15 +0.21 -30.0 -0.04 -0.03 +0.21 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                        
-3.46 -0.52 +1.16 +0.75 +0.68 +0.51 -0.26 +0.51 +0.48 +0.30 +0.41 -30.0 -0.20 -0.20 +0.37 +0.19 +0.62 -30.0 -30.0 +0.32 +0.07 +0.43 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.38 -0.16 +0.20 +0.30 -0.19 +0.18 +0.08 +0.04 -30.0 -0.41 -0.07 -0.07 -30.0 -0.43 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0        
-2.85 +0.35 -0.20 +0.91 +0.28 +0.24 -0.60 +0.70 +0.52 +0.36 +0.52 -30.0 -0.07 -0.42 +0.54 +0.11 +0.42 -30.0 -30.0 +0.77 +0.31 +0.93 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.67 +0.53 +0.90 +0.89 +0.83 +0.95 +1.02 +1.03 -30.0 +1.17 +0.80 +1.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0            
-3.15 -0.61 +1.10 +0.49 +0.87 +0.58 -0.04 +0.50 +0.51 +0.25 +0.33 -30.0 -0.20 -0.26 +0.40 +0.20 +0.42 -30.0 -30.0 -0.25 -0.37 -0.01 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.29 -0.36 +0.19 -0.11 -0.13 +0.17 -0.01 +0.13 -30.0 -0.04 -0.08 -0.08 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.98 +0.42 +0.33 +3.79 +0.14 +0.39 -0.59 +0.72 +0.55 +0.64 +0.55 -30.0 -0.28 -0.34 +0.68 +0.20 +0.64 -30.0 -30.0 -1.12 +0.20 -0.22 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.90 +0.15 +0.23 +0.20 +0.20 +0.21 +0.20 +0.20 -30.0 +0.24 -0.04 +0.20 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.98 +0.05 +0.43 +0.65 +0.40 +0.49 -0.50 +0.73 +0.54 +0.34 +0.43 -30.0 -0.19 -0.33 +0.38 +0.11 +0.31 -30.0 -30.0 +0.08 -0.25 +0.12 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.49 -0.34 +0.19 +0.02 +0.44 +0.17 +0.07 -0.09 -30.0 +0.20 -0.08 +0.20 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.32 +0.14 +1.27 +0.88 +0.33 +0.46 -0.65 +0.47 +0.45 +0.51 +0.41 -30.0 -0.11 +0.06 +0.60 +0.32 +0.55 -30.0 -30.0 -0.21 -0.87 +0.09 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.76 +0.13 +0.21 +0.18 +0.18 +0.19 +0.18 +0.18 -30.0 +0.22 -0.06 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                            
-3.49 +0.39 +0.34 +1.09 -30.0 +0.53 -0.49 +0.94 +0.62 +0.19 +0.48 -30.0 -0.18 -0.35 +0.55 +0.17 +0.46 -30.0 -30.0 -0.19 -0.33 +0.05 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.62 +0.11 +0.19 +0.16 +0.16 +0.17 +0.16 +0.16 -30.0 +0.20 -0.08 +0.16 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                  
-3.02 -0.02 +0.87 +2.83 +0.56 +0.39 -0.33 +0.74 +0.55 +0.27 +0.40 -30.0 -0.11 -0.28 +0.47 +0.18 +0.37 -30.0 -30.0 +0.52 +0.18 +0.41 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.34 +0.47 +0.40 +0.89 +0.57 +1.04 +0.86 +0.76 -30.0 +0.77 +0.62 +0.69  0.24 +0.74 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                                 
-3.21 +1.03 +0.56 +0.46 +0.23 +0.40 -0.56 +0.61 +0.50 +0.23 +0.34 -30.0 -0.14 -0.30 +0.29 -0.03 +0.38 -30.0 -30.0 +0.78 +0.51 +0.76 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +1.19 +1.24 +1.23 +1.10 +1.33 +1.69 +1.67 +1.63 -30.0 +1.76 +1.53 +1.67  1.64 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.20 -0.15 +0.85 +0.73 +0.41 +0.69 -0.33 +0.70 +0.56 +0.35 +0.45 -30.0 -0.25 -0.36 +0.35 +0.06 +0.43 -30.0 -30.0 -0.01 -0.15 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.73 +0.11 +0.19 +0.16 -0.30 +0.17 -0.26 +0.16 -30.0 +0.20 -0.08 +0.16 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.36 +0.29 -0.39 +3.17 -0.28 +0.40 -0.64 +0.46 +0.39 +0.43 +0.44 -30.0 -0.20 -0.39 +0.53 +0.11 +0.36 -30.0 -30.0 -1.74 +0.17 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.52 +0.12 +0.20 +0.17 +0.17 +0.18 +0.17 +0.17 -30.0 +0.21 -30.0 +0.17  1.87 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                
-3.24 +0.08 -0.71 +0.61 +0.54 +0.66 -0.41 +0.74 +0.73 +0.31 +0.43 -30.0 -0.13 -0.26 +0.43 +0.03 +0.38 -30.0 -30.0 -0.34 -0.56 -0.13 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.72 -0.48 +0.21 +0.18 -0.26 +0.19 -0.07 +0.18 -30.0 -0.37 -0.06 -0.19 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-4.16 +1.30 +2.21 +1.98 +1.63 +1.75 +0.03 +0.96 +0.53 +0.36 +0.58 -30.0 -0.22 -0.27 +0.52 +0.10 +0.85 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.62 -0.44 +1.37 +3.43 -30.0 +0.19 -0.27 +0.52 +0.33 +0.15 +0.22 -30.0 -0.27 -0.14 +0.32 +0.07 +0.44 -30.0 -30.0 -0.73 -0.71 -0.33 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.14 +0.14 +0.22 +0.19 +0.19 +0.20 +0.19 +0.19 -30.0 +0.23 -0.05 +0.19 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                          
-2.78 +0.18 +0.13 +0.96 +0.63 +0.28 -0.70 +0.73 +0.52 +0.29 +0.48 -30.0 -0.03 -0.28 +0.53 +0.29 +0.42 -30.0 -30.0 +0.13 -0.10 +0.12 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.08 +0.36 +0.19 +0.16 +0.63 +0.17 +0.57 +0.16 -30.0 +0.68 -0.08 +0.80 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.21 -0.27 +0.66 +0.64 +0.83 +0.33 -0.56 +0.66 +0.54 +0.41 +0.50 -30.0 -0.07 -0.32 +0.50 +0.15 +0.15 -30.0 -30.0 +0.26 +0.12 +0.67 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.83 +0.75 +0.66 +0.80 +0.83 +0.89 +1.07 +1.04 -30.0 +1.19 +0.81 +1.38 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.07 +0.34 -0.48 +0.57 +0.44 +0.53 -0.57 +0.41 +0.58 +0.25 +0.51 -30.0 -0.17 -0.34 +0.43 +0.19 +0.35 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.23 +0.11 -0.32 +0.40 +0.22 +0.48 -0.42 +0.56 +0.58 +0.28 +0.34 -30.0 -0.17 -0.21 +0.36 +0.12 +0.39 -30.0 -30.0 -0.77 +0.17 -0.54 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.57 +0.12 +0.20 +0.17 -0.29 +0.18 -0.03 -0.09 -30.0 +0.21 -0.27 +0.05 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.09 -0.05 +1.04 +2.90 +0.45 +0.65 -0.27 +0.54 +0.49 +0.27 +0.35 -30.0 -0.22 -0.38 +0.29 +0.04 +0.30 -30.0 -30.0 +0.32 -0.01 +0.32 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.58 -0.70 -0.19 +0.08 -0.13 +0.13 -0.18 +0.12 -30.0 +0.16 -0.12 -0.24 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                                                    
-3.59 +0.70 +0.29 +3.40 +0.02 +0.44 -0.55 +0.59 +0.47 +0.27 +0.39 -30.0 -0.20 -0.04 +0.60 +0.25 +0.85 -30.0 -30.0 +0.69 +0.30 +0.68 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.82 +0.13 +0.21 +0.18 +0.19 +0.19 +0.18 +0.18 -30.0 +0.22 -0.06 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-4.37 +4.33 +1.12 +4.18 +0.12 +0.38 -0.49 +0.38 +0.38 +0.29 +0.46 -30.0 -0.26 -0.41 +0.55 -0.00 +0.87 -30.0 -30.0 -0.46 -0.27 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.58 +0.13 +0.21 +0.18 +0.18 +0.19 +0.18 +0.18 -30.0 +0.22 -0.06 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.62 -0.39 +0.87 +0.46 +0.49 +0.40 -0.50 +0.55 +0.48 +0.31 +0.42 -30.0 -0.10 -0.23 +0.29 +0.07 +0.39 -30.0 -30.0 +0.47 -0.10 +0.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.01 -0.00 +0.24 +0.41 +0.02 +0.22 +0.26 +0.10 -30.0 +0.20 -0.08 +0.26  0.02 +0.02 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.74 -0.19 +0.64 +0.71 +0.35 +0.54 -0.41 +0.59 +0.59 +0.32 +0.47 -30.0 -0.17 -0.32 +0.36 -0.02 +0.28 -30.0 -30.0 +0.46 -0.04 +0.36 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.11 +0.15 +0.19 +0.40 +0.47 +0.57 +0.63 +0.56 -30.0 +0.52 -0.09 +0.62  0.77 +0.67 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.95 -0.38 +0.70 +0.56 +0.37 +0.50 -0.24 +0.60 +0.45 +0.31 +0.34 -30.0 -0.26 -0.27 +0.42 +0.17 +0.29 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.09 +0.58 -30.0 -30.0 -30.0 +0.58 -0.40 +0.90 +0.45 +0.53 +0.57 +0.84 -30.0 -0.29 +0.53 +0.28 -30.0 -30.0 -30.0 +0.28 +0.36 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.63 -30.0 -30.0 -30.0 -30.0 -30.0 +1.36 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.88 -0.09 -30.0 -30.0 -30.0 +0.10 -0.95 +0.48 -30.0 -0.10 +0.06 -30.0 -30.0 +0.25 -0.06 -0.25 -30.0 -30.0 -30.0 -0.66 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.46 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.19 +0.37 -30.0 -30.0 -30.0 +0.52 -0.61 +0.56 +0.46 +0.27 +0.42 +0.23 -30.0 -0.37 +0.50 +0.18 -30.0 -30.0 -30.0 +0.41 +0.07 +0.47 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.87 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.28 -30.0 -30.0 -30.0 -30.0 +0.37 -0.55 +0.15 +0.13 -0.05 +0.53 +0.42 +0.14 +0.39 +0.43 +0.54 -30.0 -30.0 -30.0 -0.25 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.58 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.07 -0.07 -30.0 -30.0 -30.0 +0.55 -0.66 +0.45 +0.47 -0.07 +0.32 +0.00 +0.08 -0.08 +0.29 -0.09 -30.0 -30.0 -30.0 -0.05 -0.32 -0.08 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.91 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0          
-3.07 -30.0 -30.0 -30.0 -30.0 +0.77 -0.37 +1.09 +0.54 +0.53 +0.41 +0.41 +0.22 +0.15 +0.44 +0.36 -30.0 -30.0 -30.0 -1.53 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.40 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.15 +0.98 -30.0 -30.0 -30.0 +0.44 -0.79 +0.44 +0.52 -0.40 +0.51 -30.0 -30.0 -0.68 +0.42 -0.03 -30.0 -30.0 -30.0 +0.36 +0.21 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.44 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.02 +0.45 -30.0 -30.0 -30.0 +0.44 -0.78 +0.52 +0.47 +0.22 +0.43 +0.18 +0.16 -0.15 +0.48 -0.03 -30.0 -30.0 -30.0 -0.55 -0.41 +0.16 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.72 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0                                                                        
-2.58 +0.50 -30.0 -30.0 -30.0 +0.49 -0.48 +0.67 +0.50 +0.35 +0.54 +0.37 +0.22 +0.03 +0.40 -0.10 -30.0 -30.0 -30.0 +0.32 +0.27 +0.63 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.47 +0.58 +0.72 +1.22 +0.70 +0.76 +1.05 +1.09 -30.0 +1.05 -30.0 +1.03  1.07 +0.69 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +1.34  1.65  
-2.58 +0.69 -30.0 -30.0 -30.0 +0.43 -0.76 +0.48 +0.44 +0.40 +0.58 +0.50 -0.07 -0.32 +0.55 +0.21 -30.0 -30.0 -30.0 +0.34 +0.32 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.08 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.08 +1.07 -30.0 -30.0 -30.0 +0.43 -0.45 +0.40 +0.42 +0.15 +0.27 +0.15 -30.0 -0.17 +0.28 -0.12 -30.0 -30.0 -30.0 +0.62 +0.61 +0.77 -30.0 -30.0 +1.37 -30.0 -30.0 -30.0 +1.17 +1.02 +1.15 +1.28 +1.24 +1.43 +1.71 +1.56  1.44 +1.77 -30.0 +1.70  1.54 +1.33 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +1.54  1.65  
-3.10 -0.06 -30.0 -30.0 -30.0 -0.03 -0.52 +0.55 +0.19 -0.13 +0.07 +0.13 -30.0 -0.18 +0.22 +0.05 -30.0 -30.0 -30.0 -0.53 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.52 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.97 +0.25 -30.0 -30.0 -30.0 +0.82 -0.45 +0.78 +0.58 +0.06 +0.53 +0.44 -30.0 -0.01 +0.54 +0.36 -30.0 -30.0 -30.0 +0.65 +0.51 +0.89 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +1.27 +1.27 +1.23 +1.63 +1.41 +1.64 +1.87 +1.67  1.48 +1.87 -30.0 +1.82  1.64 +1.57 -30.0 -30.0  1.98 -30.0 -30.0 -30.0 -30.0 +1.93  1.50  
-3.05 +0.27 -30.0 -30.0 -30.0 +0.72 -0.40 +0.76 +0.66 +0.40 +0.61 +0.29 +0.35 -0.26 +0.45 +0.13 -30.0 -30.0 -30.0 +0.07 -0.18 +0.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.92 -0.72 -30.0 -30.0 -30.0 -30.0 -0.42 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0            
-2.79 -0.51 -30.0 -30.0 -30.0 +0.65 -0.41 +0.70 +0.52 +0.20 +0.42 +0.21 +0.32 -0.11 +0.35 -0.06 -30.0 -30.0 -30.0 +0.25 -0.02 +0.29 -30.0 -30.0 -30.0 -30.0 +0.12 -30.0 +0.21 +0.25 +0.36 +0.54 +0.40 +0.52 +0.72 +0.66  0.31 +0.69 -30.0 +0.66  0.44 +0.38 -30.0 -30.0 -30.0  0.57 -30.0 -30.0 -30.0 +0.74  0.65  
-3.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.55 -30.0 -30.0 +0.13 +0.01 +0.39  0.09  0.31 +0.48  0.86 +0.19 -0.04 -0.61 -0.74 -0.34 +0.32 -0.38 -0.18 -0.17 -0.72 -30.0 -0.72 +0.53 -0.49  0.30 -0.79 -30.0 -30.0 -30.0  0.58 -30.0 -30.0 -30.0 +0.46 -30.0        
-3.23 -0.35 -30.0 -30.0 -30.0 +0.59 -0.59 +0.74 +0.53 +0.27 +0.46 +0.57 +0.29 -0.25 +0.08 -0.27 -30.0 -30.0 -30.0 -0.02 +0.10 +0.48 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.80 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.68 -0.51 -30.0 -30.0 -30.0 +0.35 -0.68 +0.65 +0.45 +0.17 +0.27 -30.0 +0.04 -0.04 +0.04 -0.03 -30.0 -30.0 -30.0 +0.12 +0.04 +0.33 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.27 -0.30 -0.32 -0.35 -0.15 +0.05 +0.26 -0.29 -0.37 +0.14 -30.0 +0.00 -0.17 -0.10 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.06  0.65          
-3.01 -0.25 -30.0 -30.0 -30.0 +0.55 -0.32 +0.51 +0.43 +0.21 +0.49 +0.11 +0.22 -0.37 +0.35 +0.05 -30.0 -30.0 -30.0 +0.22 -0.01 +0.35 -30.0 -30.0 -30.0 -30.0 +0.26 -30.0 +0.39 +0.26 +0.36 +0.81 +0.45 +0.77 +0.86 +0.79  0.39 +0.84 -30.0 +0.82  0.70 +0.47 -30.0 -30.0 -30.0  0.77 -30.0 -30.0 -30.0 +0.92  1.15  
-2.69 +0.44 -30.0 -30.0 -30.0 +0.37 -0.86 +0.40 +0.41 +0.25 +0.42 +0.24 +0.37 -0.11 +0.42 +0.20 -30.0 -30.0 -30.0 -0.24 -0.39 -0.06 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.81 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.94 +0.35 -30.0 -30.0 -30.0 +0.58 -0.55 +0.72 +0.52 +0.36 +0.60 +0.39 +0.63 -0.24 +0.46 +0.04 -30.0 -30.0 -30.0 +0.25 +0.05 +0.50 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.15 +0.13 +0.31 +0.94 +0.37 +0.67 +0.73 +0.52 -30.0 +0.65 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
